edgar_cik,edgar_year,sec_id,sec_title,distance
1800,1993,c09ee5721683dbd0c691e961585f7f74,"SEC Charges ConAgra Foods, Inc. in Financial Fraud and Accounting Case
See also: Litigation Release No. 20206",0.43153191637145516
1800,1993,301434b693549df0daa928170d1962d7,"SEC Settles With Raytheon Company, Former CEO, and Subsidiary Controller for Improper Disclosure and Accounting Practices
See also: Administrative Proceeding, Release No. 33-8715",0.43457571690280994
1800,1993,b619514b44048b0ca825d8765b8653f0,SEC Charges Fortune 200 Company for Accounting Deficiencies,0.4386139004327627
1800,1993,205905c4d9a85a9c79c2168341855286,SEC Charges Former Qwest CEO Joseph Nacchio and Eight Others with Massive Financial Disclosure Fraud,0.4314217335259716
1800,1993,652c355b8848e75fdf85651bb0e31432,"SEC Charges Delphi Corporation and Nine Individuals, Including Former CEO, CFO, Treasurer and Controller, in Wide-Ranging Financial Fraud; Four Others Charged With Aiding and Abetting Related Violations
See also: Litigation Release 19891; Complaint; Administrative Proceeding Nos. 34-54665, 34-54666, 34-54667 and 34-54668",0.435567577403812
50104,1993,120efd4c2237848e41391246b2113d2d,BNY Mellon Settles Charges Stemming From Miscalculations of Regulatory Capital Figures,0.39223490758497603
50104,1993,a6ca2acd11304aa77cb43b8c456fb536,SEC Charges Oilfield Services Company and Former CEO With Failing to Disclose Executive Perks and Stock Pledges,0.38487856358932204
50104,1993,1485208218edca0741148aa49ce7c03e,"SEC Charges Former CEO and Two Former Executives Affiliated with RenaissanceRe Holdings Ltd. with Securities Fraud
See also: Litigation Release 19847",0.39340387664971765
50104,1993,87f84bd4bf5eeddde3f75c1e3db6ca18,"SEC Charges Oil and Gas Well Operators for Defrauding Investors
See also: Litigation Release No. 20694",0.38939054171049214
50104,1993,e22b3f32ce907a699c63408e1b3a1205,"El Paso Corp., Subsidiaries, and Former Employees Settle SEC Charges for Fraudulently Overstating Oil and Gas Reserves
See also: Litigation Release No. 20642",0.37139652140856994
315189,1993,c09ee5721683dbd0c691e961585f7f74,"SEC Charges ConAgra Foods, Inc. in Financial Fraud and Accounting Case
See also: Litigation Release No. 20206",0.4510868206235811
315189,1993,b619514b44048b0ca825d8765b8653f0,SEC Charges Fortune 200 Company for Accounting Deficiencies,0.452200722710577
315189,1993,8f908bafe929e7c0a745e0209afd297d,SEC Charges Office Depot and Company Executives With Improper Disclosures to Analysts,0.44558317567280126
315189,1993,301434b693549df0daa928170d1962d7,"SEC Settles With Raytheon Company, Former CEO, and Subsidiary Controller for Improper Disclosure and Accounting Practices
See also: Administrative Proceeding, Release No. 33-8715",0.4510573134772401
315189,1993,a3fea21c903fd12aa655e780f19d7a9d,Monsanto Paying $80 Million Penalty for Accounting Violations,0.45246587559592566
1067983,2020,7fe4e612554df988fb6d4c4bf949b5bd,"SEC Charges Companies, Former Executives as Part of Risk-Based Initiative",0.3140627345836009
1067983,2020,69ef263fb0ce90e8aedc9a456ed0c02d,SEC Announces Charges Against Corporate Insiders for Violating Laws Requiring Prompt Reporting of Transactions and Holdings,0.30561291960963766
1067983,2020,be446936eed1798907d466e8eec95039,SEC Charges General Re Corporation for Role in AIG and Prudential Accounting Frauds,0.3266427696136489
1067983,2020,55f78bf10042846ac936f1564295e733,Twenty-Six Firms to Pay More Than $390 Million Combined to Settle SEC’s Charges for Widespread Recordkeeping Failures,0.3066969020490048
1067983,2020,bffd0ae5fdfb5d316a2dc778d415b446,SEC Levies More Than $3.8 Million in Penalties in Sweep of Late Beneficial Ownership and Insider Transaction Reports,0.3048357013424956
1137091,2020,b619514b44048b0ca825d8765b8653f0,SEC Charges Fortune 200 Company for Accounting Deficiencies,0.3223035550636467
1137091,2020,b48bced8a5064f8b3d2771ea4da2723a,"Engine Manufacturing Company to Pay Penalty, Take Remedial Measures to Settle Charges of Accounting Fraud",0.2960945627288396
1137091,2020,d3d4f9f9816a0b689ffdd7e986da78fe,SEC Charges Chicago-Area Alternative Energy Company for Accounting and Disclosure Violations,0.3174376477262425
1137091,2020,ba3104453273a4b4fc56a7c24dbb6a1a,SEC Charges Engine Manufacturing Company Executives With Accounting Fraud,0.30427529780676277
1137091,2020,7fe4e612554df988fb6d4c4bf949b5bd,"SEC Charges Companies, Former Executives as Part of Risk-Based Initiative",0.3226090863683897
