edgar_cik,edgar_year,sec_id,sec_title,distance
1067983,2020,90dbe8396306de81d43b46731c82428e,SEC Charges Deloitte & Touche With Violating Auditor Independence Rules,0.3745388177531531
1067983,2020,a145fee70d224f197ae414be27f09beb,SEC Charges Four Public Companies With Longstanding ICFR Failures,0.3939490730033791
1067983,2020,e8cc2a419bcd8edb54ba1d712ab7d107,JPMorgan Chase Agrees to Pay $200 Million and Admits Wrongdoing to Settle SEC Charges,0.39463268555890063
1067983,2020,69ef263fb0ce90e8aedc9a456ed0c02d,SEC Announces Charges Against Corporate Insiders for Violating Laws Requiring Prompt Reporting of Transactions and Holdings,0.3916838775290823
1067983,2020,66c8fb0ad5435c9398e616ae234346b3,SEC Charges Bank of America With Securities Laws Violations in Connection With Regulatory Capital Overstatements,0.3877963643288075
1137091,2020,535687fe91e3b8d52484355f00c050c7,SEC Charges 10 Microcap Companies with Securities Offering Registration Violations,0.4399535218255973
1137091,2020,c9a9e0b7a080df8111cfeede2d23fe32,SEC Charges Seven Public Companies with Violations of Whistleblower Protection Rule,0.4391548281992601
1137091,2020,8ccf529680fc8afca50c1820207f0803,SEC Charges Knight Capital With Violations of Market Access Rule,0.4353967728544498
1137091,2020,869232d56dc311d784e9585c12f7dc20,SEC Charges Eight Companies for Failure to Disclose Complete Information on Form NT,0.4305923959687473
1137091,2020,8452294034d1eff32dc910c03ddec65c,SEC Sweep into Marketing Rule Violations Results in Charges Against Nine Investment Advisers,0.4428620763195469
